person_age,is_female,person_education,person_income,person_home_ownership,loan_amount,loan_intent,loan_interest_rate,credit_score,previous_loan_defaults,loan_status
-0.6115102412040442,1,0,-2.536306515153596,3,-1.486910839738421,0,0.6108411376183943,-0.123214790438293,0,1
0.006852749255604058,0,2,1.9631618735491259,2,1.6222184595251703,0,-1.050743900664392,1.1218521078993446,1,0
0.006852749255604058,0,3,1.9631618735491259,3,0.350906163467008,4,-0.1498162649671462,0.2691428591649506,0,0
-0.28366594384389465,1,2,1.9631618735491259,2,1.4104629885824118,4,1.7418288548365242,-0.3484117038470867,0,0
0.006852749255604058,0,2,0.7900025700612159,1,1.8674931813936273,2,-1.2004584576532322,-0.3082691442488701,0,1
-1.4070488152336242,1,0,0.37370277104852645,1,1.8674931813936273,1,0.6108411376183943,0.17933466999313888,0,1
0.006852749255604058,0,3,0.9985213401468941,1,1.8674931813936273,5,-1.545258202469433,0.38355026634081424,0,1
-0.6115102412040442,1,2,0.7092223298850436,1,1.8674931813936273,5,0.06360647468235957,-0.2677723029715297,0,1
-0.9832711786574232,0,0,0.7069558784887561,1,1.8674931813936273,5,2.34776981604272,-1.2425237459136067,0,1
-0.9832711786574232,0,2,1.0638701290921169,1,1.8674931813936273,2,1.38722582037437,0.24654843157516904,0,1
-0.9832711786574232,1,1,1.1846238235564501,1,1.8674931813936273,0,-0.05775659685371111,0.33749922837989343,0,1
-0.28366594384389465,0,2,1.6796655872878181,1,1.8674931813936273,3,-1.0431415173866236,-1.4126606649622158,0,0
0.006852749255604058,0,0,1.9631618735491259,1,0.350906163467008,2,1.6006995685520293,-0.28806513233696945,1,0
0.006852749255604058,0,1,1.9631618735491259,1,1.6222184595251703,0,0.21977554033354704,-0.6940761210493845,1,0
-0.28366594384389465,0,3,1.8372194887348599,1,1.8674931813936273,2,-1.2783554699040534,-1.1945370324507836,1,0
-0.6115102412040442,0,1,-2.5225137592096942,3,-1.8425591209760712,0,0.06360647468235957,-0.123214790438293,1,0
-1.8928840818450863,1,2,1.8922740032743757,1,1.8674931813936273,0,-1.8053819861880995,-0.28806513233696945,1,0
-1.4070488152336242,1,2,1.9631618735491259,3,0.6586376723444735,0,0.252682115871114,-0.6940761210493845,1,0
0.006852749255604058,1,0,1.9631618735491259,2,0.350906163467008,3,0.06360647468235957,-1.0964831024922983,0,1
-1.4070488152336242,0,3,0.4839253219072109,1,1.8674931813936273,3,1.6093889707399365,1.5535976300873413,0,1
-1.4070488152336242,0,1,-2.5428164007055964,2,-1.9842018321759234,3,1.2715248790659603,1.2272393915854156,0,0
-0.28366594384389465,1,2,1.9631618735491259,2,1.6222184595251703,4,1.1455766870464785,0.5477859750242176,1,0
-0.6115102412040442,0,0,1.9631618735491259,2,0.28441550272817523,3,-1.3966982121921836,-1.3671556841966732,1,0
-0.28366594384389465,0,0,-2.528787476533367,3,-1.2889122858435116,1,0.06360647468235957,-1.3364479954269566,0,1
-1.4070488152336242,0,1,0.05011373378219936,1,1.8674931813936273,1,0.06360647468235957,-0.7671582952752027,0,1
-1.8928840818450863,1,0,-2.515236754226385,3,-1.2889122858435116,3,0.8985307228543576,-1.4426289525971057,0,1
-0.9832711786574232,1,1,0.3305952949948553,1,1.8674931813936273,3,-1.0431415173866236,0.9414350899843872,0,1
0.006852749255604058,0,2,0.8867247360228288,1,1.8674931813936273,0,-1.2004584576532322,1.280564973662091,0,1
0.006852749255604058,0,1,-2.5225137592096942,3,-0.3989542434607664,3,-1.1927113892034722,-0.7490124438299925,0,1
-1.4070488152336242,0,0,0.9696132887898615,1,1.8674931813936273,0,-0.31228788741838154,-0.6570338582587754,0,1
-1.8928840818450863,1,2,-2.5203649968946875,3,-0.891937071207897,2,0.8583507327718849,0.5955924029526504,0,1
-1.4070488152336242,0,2,-2.503634227116298,3,-0.735803278354916,5,-1.3372977110427038,-0.7124715972192053,0,1
-0.6115102412040442,0,0,0.8363682022038125,1,1.8674931813936273,0,1.6093889707399365,-0.05990447720101779,0,1
-0.6115102412040442,0,2,1.9631618735491259,1,1.4104629885824118,3,0.7023793158653473,0.7907964682374276,0,0
-0.28366594384389465,1,2,1.2576846432655746,1,1.8674931813936273,5,0.6108411376183943,-0.3082691442488701,0,0
0.006852749255604058,0,1,1.4821227927355822,1,1.8674931813936273,3,-0.6717250997291385,-1.7129918320927995,1,0
0.006852749255604058,0,2,-2.496891795876344,3,-1.4047311095445394,5,0.06360647468235957,-0.9613552328984056,0,1
-1.4070488152336242,0,3,1.4375175226243764,1,1.8674931813936273,3,0.06360647468235957,1.0957670467159684,0,1
-0.6115102412040442,1,2,0.45051691808399363,1,1.8674931813936273,4,0.06360647468235957,1.280564973662091,0,1
-1.8928840818450863,1,2,-2.507153713189163,2,-1.1982921882877875,5,1.519284683083803,-1.9707504367583872,0,1
-1.4070488152336242,1,2,0.4852155225060187,1,1.8674931813936273,3,0.7274904027681565,-1.0295524693597367,0,1
0.006852749255604058,0,1,0.5786436219639829,1,1.8674931813936273,0,1.501764113765614,0.7168444589454918,0,1
-0.6115102412040442,0,3,0.840238175548761,1,1.8674931813936273,2,0.861446868962326,0.8406024724730718,0,1
-0.6115102412040442,0,0,0.5756685340085665,1,1.8674931813936273,0,0.06360647468235957,1.7226182799004937,0,1
-0.9832711786574232,1,0,0.24282427578624424,1,1.8674931813936273,1,0.2952967780448077,-1.7399782430224198,0,1
-0.9832711786574232,0,1,1.6814280975999902,1,1.8674931813936273,3,0.6108411376183943,-1.4426289525971057,1,0
-0.6115102412040442,1,2,-2.4582968260256943,3,-1.9257448348729944,1,0.8861837102425251,1.253849299339959,1,0
-1.4070488152336242,0,2,0.16679606716159467,1,1.8674931813936273,0,0.05690454274775228,1.0439091820905888,0,1
-0.28366594384389465,0,3,1.9631618735491259,2,1.6222184595251703,1,1.1002466787267084,-0.28806513233696945,1,0
-0.6115102412040442,1,1,1.9631618735491259,3,1.6222184595251703,4,-0.6789944325933942,-0.821100441998479,1,0
0.006852749255604058,0,2,1.9631618735491259,2,1.7814421428525964,4,0.44785905877658294,-1.012622493163932,1,0
-0.28366594384389465,0,2,1.9631618735491259,2,0.6441192148361726,5,1.1455766870464785,0.7413945436613759,0,1
-0.9832711786574232,0,1,0.8456298818827757,1,1.8674931813936273,3,0.05690454274775228,1.253849299339959,0,1
-1.4070488152336242,0,0,-2.4322907198121397,2,-1.714116739416687,2,-2.049362045338072,-0.4667334026413798,0,1
-0.28366594384389465,1,2,-2.4329142181040875,3,-1.8425591209760712,2,0.8985307228543576,-0.7852214189913743,1,0
-1.8928840818450863,1,2,-0.505596193224674,1,1.8674931813936273,3,0.6235152076008087,0.8406024724730718,0,1
-0.6115102412040442,0,1,-0.5649294035448162,1,1.8674931813936273,4,0.06360647468235957,-0.24739040875367113,0,1
-0.28366594384389465,0,0,-2.4180955259630474,3,-1.2889122858435116,5,0.6677527481956114,-0.6755969551422946,0,1
-0.6115102412040442,0,2,-2.401026421029835,2,-1.0627129887206506,4,-0.31228788741838154,-0.9267769201343891,0,1
0.006852749255604058,0,3,1.9631618735491259,2,1.6222184595251703,4,0.22307117191784767,0.7660451265236254,1,0
-0.6115102412040442,0,0,1.9631618735491259,1,-0.42204941380434013,1,0.06360647468235957,-2.0898470095990334,1,0
-0.6115102412040442,0,0,-2.409981594357805,2,-0.8051549805906271,5,0.3344710946256494,0.13499755648718184,0,1
-0.9832711786574232,0,0,-2.398663042688208,3,-1.5296908780344733,5,0.861446868962326,-2.1243504773756503,0,1
-1.4070488152336242,0,2,-0.5170340720056709,1,1.8674931813936273,1,1.1967272668015363,-0.8566514274206997,0,1
0.006852749255604058,1,3,-0.2768742679675182,1,1.8674931813936273,3,-0.40695366531493804,1.1743358115410831,0,1
-0.28366594384389465,1,1,-2.416593572932718,3,-1.0790877702771386,1,1.1967272668015363,0.2016445912169616,0,1
-1.4070488152336242,1,2,-2.373377155124002,3,-0.735803278354916,3,0.06360647468235957,0.17933466999313888,0,1
-0.28366594384389465,1,1,-0.5119642132203589,1,1.8674931813936273,3,1.713163605355913,1.4705585724914385,0,1
-1.8928840818450863,0,0,-0.23258716383660027,1,1.8674931813936273,3,0.05690454274775228,0.24654843157516904,0,1
0.006852749255604058,0,2,1.9631618735491259,1,-1.2889122858435116,3,-0.5204675592611439,1.0439091820905888,0,0
-0.9832711786574232,1,1,1.9631618735491259,1,-0.09978548616966997,5,-0.7703889381927039,0.2016445912169616,0,0
-1.4070488152336242,0,1,-0.21192604572177964,1,1.8674931813936273,2,0.3344710946256494,1.2007349842678172,0,1
-0.9832711786574232,0,0,-0.20376646073039012,1,1.8674931813936273,5,-1.0431415173866236,0.2918326311473128,0,1
-0.28366594384389465,0,2,-0.20135264166679537,1,1.8674931813936273,4,-1.8053819861880995,-0.9441062482127606,0,1
-0.6115102412040442,0,2,-0.43739411764648567,1,1.8674931813936273,5,1.4167038726984407,0.33749922837989343,0,1
-0.9832711786574232,0,0,-0.20225353247028763,1,1.8674931813936273,0,0.3344710946256494,0.4768138598039897,0,1
-1.4070488152336242,0,0,-0.20399186760142504,1,1.8674931813936273,0,-0.15667181900126415,-0.05990447720101779,0,1
-1.4070488152336242,1,0,-0.19492697979375356,1,1.8674931813936273,0,0.4639534970440935,-0.28806513233696945,0,1
-1.4070488152336242,1,1,-0.1250751792195875,1,1.8674931813936273,3,0.09704602634832331,-0.0386182633522934,0,1
-0.9832711786574232,1,2,-2.3511525555759762,3,-0.6820934002423389,5,-1.0431415173866236,-1.8062506819761346,0,1
-0.9832711786574232,0,1,1.9631618735491259,2,1.7227071803224872,5,-0.6717250997291385,1.6376151041766471,0,0
0.006852749255604058,1,2,1.9631618735491259,2,1.6222184595251703,3,1.0850951341477444,-0.8389168199318253,0,0
0.006852749255604058,0,0,1.9631618735491259,2,0.6586376723444735,3,-1.050743900664392,-0.22691920199256377,1,0
-0.9832711786574232,0,0,-0.11693927056010775,1,1.8674931813936273,2,0.7775331372577379,1.4157391782647433,0,1
0.006852749255604058,1,4,-0.3505639050325145,1,1.8674931813936273,5,0.3442405816961502,1.280564973662091,0,1
-1.4070488152336242,0,2,-0.07541657152687228,1,1.8674931813936273,3,0.8428565534756202,-1.1783881259219675,0,1
0.006852749255604058,1,0,-0.298845016532857,1,1.8674931813936273,4,1.4019743583002862,-0.6940761210493845,0,1
-0.9832711786574232,0,1,-0.3168977888918317,1,1.8674931813936273,0,2.1582998788723597,0.9924658997356538,0,1
-0.9832711786574232,1,0,-2.3711343085567402,2,-2.0453791106680987,3,-0.5454949441413739,-0.4472310590727144,0,0
-1.8928840818450863,0,3,-2.392985549168479,3,-0.8051549805906271,0,0.7023793158653473,-0.7124715972192053,0,1
-1.4070488152336242,0,1,1.9631618735491259,2,1.1819893252791789,0,-0.06794084292583213,-1.1294781432631174,1,0
0.006852749255604058,1,1,1.9631618735491259,3,1.819983179645874,2,0.3344710946256494,-0.9441062482127606,1,0
0.006852749255604058,0,2,-0.2740254902062744,1,1.8674931813936273,0,2.2958802525640953,-0.821100441998479,0,1
-1.4070488152336242,0,0,-0.009802077995601313,1,1.8674931813936273,3,0.06360647468235957,0.3604765643971458,0,1
-0.6115102412040442,1,3,-0.020842913254322932,1,1.8674931813936273,4,0.06360647468235957,0.5955924029526504,0,1
-0.9832711786574232,0,2,-0.022162575603721018,1,1.8674931813936273,3,0.18014102190041154,0.3604765643971458,0,1
-0.9832711786574232,0,1,-0.0038374431942126853,1,1.8674931813936273,3,1.5105277150881242,-0.7671582952752027,0,1
-0.6115102412040442,1,0,-0.012610194379675109,1,1.8674931813936273,2,0.7775331372577379,-0.14413628548772076,0,1
0.006852749255604058,0,1,0.021478770866762923,1,1.8674931813936273,5,0.6677527481956114,0.004229831685007792,0,1
-0.6115102412040442,0,1,1.9631618735491259,3,1.6222184595251703,1,0.7212182725110435,0.5240305245156238,1,0
-0.9832711786574232,0,1,1.9631618735491259,2,1.819983179645874,3,2.0610832390627905,0.04744715725597571,0,1
-0.9832711786574232,0,0,-2.291526299757872,3,-0.050473427087149955,2,1.9095685957404964,-0.22691920199256377,0,1
-0.6115102412040442,1,1,0.15215671233501393,1,1.8674931813936273,2,0.05690454274775228,-0.5054785221861896,0,1
-0.6115102412040442,0,2,0.1651765658425411,1,1.8674931813936273,2,0.09704602634832331,-0.18570785861828024,0,1
0.006852749255604058,1,3,-0.04382280888002545,1,1.8674931813936273,5,1.2685425426616863,-0.8743045030471966,0,1
-0.9832711786574232,0,0,-2.300144799105561,3,-0.9521677210836984,5,0.06360647468235957,-1.079868364911192,0,1
-0.6115102412040442,0,2,1.9631618735491259,1,0.6586376723444735,1,0.6108411376183943,-0.05990447720101779,0,0
-0.6115102412040442,0,1,1.9631618735491259,2,0.6586376723444735,4,0.861446868962326,0.9668990674603096,0,0
-1.8928840818450863,0,0,1.9631618735491259,2,1.1819893252791789,3,1.2147243889828223,-1.4426289525971057,1,0
-0.28366594384389465,0,2,-0.048000935952904736,1,1.8674931813936273,4,1.8472950773015102,0.8156488297945188,0,1
-0.9832711786574232,0,2,0.15510228133342563,1,1.8674931813936273,2,0.6235152076008087,-0.4861491421883436,0,1
-0.9832711786574232,0,0,0.15268996309931593,1,1.8674931813936273,2,-0.19446840834342966,-1.3054413374398184,0,1
-1.8928840818450863,0,1,0.15874464024151258,1,1.8674931813936273,3,0.05690454274775228,2.0726345036064027,0,1
-1.4070488152336242,1,0,0.04374498427439565,1,1.8674931813936273,4,1.307251409452411,-0.05990447720101779,0,1
0.006852749255604058,0,0,1.9631618735491259,2,1.0603805544960951,3,1.2566052714954876,-0.22691920199256377,1,0
-0.28366594384389465,0,0,1.9631618735491259,2,1.1218539163921863,5,0.38646480972763303,0.5003732387200407,0,0
-0.6115102412040442,1,0,1.9631618735491259,1,0.350906163467008,3,-0.8220054502561681,-0.6570338582587754,1,0
-0.6115102412040442,0,1,0.3557358361934221,1,1.8674931813936273,3,-0.31228788741838154,-0.01724024402169414,0,1
-1.4070488152336242,0,3,0.3598426946610696,1,1.8674931813936273,3,0.7274904027681565,-1.4870333946564096,0,1
-1.4070488152336242,0,0,1.9631618735491259,2,0.18104088170833382,5,-1.7300900420866254,-0.9613552328984056,1,0
-0.28366594384389465,0,2,1.9631618735491259,1,1.4104629885824118,3,1.7045505006125912,1.779838283711957,1,0
-0.28366594384389465,1,3,1.9631618735491259,2,0.6586376723444735,0,-0.1498162649671462,0.7413945436613759,1,0
-0.28366594384389465,0,1,1.9631618735491259,2,1.8674931813936273,2,1.1244458531903816,-1.113019617232939,0,0
-0.6115102412040442,0,2,1.9631618735491259,2,1.6222184595251703,5,0.06360647468235957,-0.4472310590727144,0,0
-0.6115102412040442,1,3,0.16087170055900732,1,1.8674931813936273,5,0.06360647468235957,-1.501689654115021,0,1
-1.8928840818450863,0,3,-2.279245760846239,3,-1.2889122858435116,4,0.06360647468235957,-0.0386182633522934,0,1
0.006852749255604058,1,1,0.384019353571823,1,1.8674931813936273,2,1.3813210599802948,-1.8062506819761346,0,1
-0.9832711786574232,0,0,0.3744778770499772,1,1.8674931813936273,3,-1.0431415173866236,-0.32838458581403823,0,1
-0.6115102412040442,0,2,0.39170547259549665,1,1.8674931813936273,0,0.05690454274775228,0.8656576578375844,0,1
-0.6115102412040442,1,1,0.4224375966449585,1,1.8674931813936273,2,1.0456029095935528,1.2272393915854156,0,1
-0.28366594384389465,1,0,0.45172250175563705,1,1.8674931813936273,2,2.035960608195352,-0.7852214189913743,0,1
-0.28366594384389465,0,1,1.9631618735491259,2,0.6586376723444735,3,0.21977554033354704,0.06919491036068308,0,0
0.006852749255604058,1,1,1.9631618735491259,2,1.6222184595251703,0,2.105619771940407,-0.32838458581403823,0,1
0.006852749255604058,1,2,1.9631618735491259,2,-1.2889122858435116,2,0.9937428267723041,-0.5819373258694401,1,0
-0.28366594384389465,0,2,0.48623236866810593,1,1.8674931813936273,3,1.3813210599802948,0.3604765643971458,0,1
-1.4070488152336242,1,2,-2.2674514685508105,3,-0.9521677210836984,1,0.05690454274775228,-0.9956131190142201,0,1
-0.6115102412040442,1,0,0.47597224483847533,1,1.8674931813936273,3,0.3442405816961502,-1.2583667551665947,0,1
-0.6115102412040442,0,2,-2.2558913508995935,3,-0.42204941380434013,2,-1.2004584576532322,-0.9613552328984056,0,1
-0.6115102412040442,0,2,0.020387017930936693,1,1.8674931813936273,1,1.7532756167141996,-0.123214790438293,0,1
-0.28366594384389465,1,0,0.3519874408341045,1,1.8674931813936273,0,1.4167038726984407,-0.8743045030471966,0,1
0.006852749255604058,1,0,0.34870332916421043,1,1.8674931813936273,4,0.252682115871114,0.9924658997356538,0,1
-0.28366594384389465,0,0,-2.2433515429799824,3,-0.5726911239593556,3,-1.8900019721760233,0.17933466999313888,0,1
-0.28366594384389465,0,1,0.556469755534454,1,1.8674931813936273,1,0.7431543460647835,0.7413945436613759,0,1
-0.9832711786574232,1,2,0.6033523750745086,1,1.8674931813936273,1,-0.15667181900126415,0.3604765643971458,0,1
-0.28366594384389465,0,2,0.6229860529824051,1,1.8674931813936273,5,-0.15667181900126415,-1.1294781432631174,0,1
-0.6115102412040442,0,0,1.9631618735491259,1,1.819983179645874,1,0.06360647468235957,0.7168444589454918,1,0
-1.8928840818450863,0,2,1.9631618735491259,2,1.6222184595251703,0,-1.5777748497303945,-0.1649672251648033,0,0
-0.28366594384389465,1,1,1.9631618735491259,2,0.350906163467008,1,0.5599884863237827,0.13499755648718184,0,0
0.006852749255604058,0,2,1.9631618735491259,2,1.0603805544960951,2,0.06360647468235957,-0.22691920199256377,0,0
-1.4070488152336242,0,2,1.9631618735491259,2,0.350906163467008,0,0.06360647468235957,-1.3975662397290163,1,0
-0.6115102412040442,0,2,0.6229860529824051,1,1.8674931813936273,3,-0.19446840834342966,0.24654843157516904,0,1
-1.4070488152336242,0,1,0.5109176876784849,1,1.8674931813936273,3,1.5978016660044487,0.24654843157516904,0,1
0.006852749255604058,0,1,1.9631618735491259,2,1.6222184595251703,0,0.44785905877658294,0.7413945436613759,1,0
-0.9832711786574232,0,0,0.7124242976241193,1,1.8674931813936273,5,0.06360647468235957,-1.5738919842942838,0,1
-0.9832711786574232,1,3,0.7122185664456521,1,1.8674931813936273,0,-0.06794084292583213,0.6923946119574484,0,1
-0.9832711786574232,0,0,0.7240351262781822,1,1.8674931813936273,0,-0.0272697899491497,0.9160737043134327,0,1
-0.28366594384389465,0,1,1.9631618735491259,3,0.350906163467008,0,-0.19446840834342966,-1.2425237459136067,1,0
-0.28366594384389465,1,2,1.9631618735491259,1,1.0603805544960951,0,1.3990261752536586,0.33749922837989343,1,0
-0.6115102412040442,1,0,0.22502352237189774,1,1.8674931813936273,1,1.4167038726984407,-0.24739040875367113,0,1
-0.9832711786574232,1,0,0.7432054252212228,1,1.8674931813936273,0,1.3813210599802948,0.11296985748584007,0,1
-1.8928840818450863,0,2,-2.2746504892308326,3,-0.36479074273204715,0,1.2356844235955733,-1.079868364911192,0,1
-0.6115102412040442,0,1,0.7541274179211995,1,1.8674931813936273,2,1.5251189849333957,-0.3082691442488701,0,1
-0.6115102412040442,0,2,0.7469561601911423,1,1.8674931813936273,3,0.8180188569048001,-1.0631751700618761,0,1
-1.8928840818450863,1,0,-2.2456107772013136,2,-1.9842018321759234,1,0.06360647468235957,-0.28806513233696945,0,0
-0.6115102412040442,0,3,0.7588307085127798,1,1.8674931813936273,3,-1.545258202469433,-1.0295524693597367,0,1
0.006852749255604058,0,2,0.7613254499193537,1,1.8674931813936273,5,0.8985307228543576,0.17933466999313888,0,1
0.006852749255604058,0,1,1.9631618735491259,3,-0.6688979257404943,2,-1.1271675366200666,0.5003732387200407,1,0
-0.6115102412040442,1,2,1.9631618735491259,1,1.819983179645874,4,1.1576333504573948,0.40672059031587193,1,0
-0.9832711786574232,0,1,1.9631618735491259,3,-1.486910839738421,3,0.3344710946256494,-1.0295524693597367,1,0
-0.6115102412040442,1,1,1.9631618735491259,2,1.6222184595251703,5,0.8552536978696174,-1.046403283218998,0,1
-0.6115102412040442,1,2,1.9631618735491259,2,1.6222184595251703,1,0.22307117191784767,-2.135727928677039,1,0
-1.4070488152336242,0,0,1.9631618735491259,2,-2.325208012237829,3,0.06360647468235957,-1.530785701492838,1,0
-0.28366594384389465,1,1,1.9631618735491259,2,1.0603805544960951,2,-1.788580688011222,-1.8322868545360038,1,0
-0.9832711786574232,1,2,0.5964274631123593,1,1.8674931813936273,5,1.713163605355913,0.8656576578375844,0,1
0.006852749255604058,1,0,0.6009032616276826,1,1.8674931813936273,5,0.06360647468235957,-0.821100441998479,0,1
-0.28366594384389465,1,0,0.8005242594742588,1,1.8674931813936273,5,-1.2783554699040534,-0.7852214189913743,0,1
-0.9832711786574232,0,0,0.8063454640976009,1,1.8674931813936273,1,0.18014102190041154,-1.3054413374398184,0,1
-0.6115102412040442,0,0,0.8166747069874901,1,1.8674931813936273,0,-0.19446840834342966,0.6680447425654967,0,0
-0.6115102412040442,1,2,0.8434918821064832,1,1.8674931813936273,3,0.10038358767008868,1.4157391782647433,0,0
-0.6115102412040442,1,2,0.8386208596976494,1,1.8674931813936273,2,0.683506349727092,-1.145858914414962,1,0
-0.6115102412040442,0,0,1.9631618735491259,1,1.4104629885824118,3,2.353219565467425,0.31461800247257465,1,0
-0.9832711786574232,0,3,-2.2382779061200115,3,-0.9521677210836984,4,1.8131915310762183,-1.3054413374398184,0,1
-1.4070488152336242,0,3,-2.2499753521599315,3,-1.6658074218234256,2,0.10705524047679695,-1.0295524693597367,0,0
-1.4070488152336242,1,1,0.8794711072552268,1,1.8674931813936273,2,2.260253929080998,-0.9785241109961678,1,0
-0.6115102412040442,1,1,0.9027167201632266,1,1.8674931813936273,1,-0.06794084292583213,-0.8743045030471966,1,0
-0.6115102412040442,0,2,1.9631618735491259,2,0.9331092711835725,0,0.38646480972763303,-0.7671582952752027,1,0
0.006852749255604058,0,3,1.9631618735491259,2,0.6586376723444735,0,-0.4104790733560193,0.004229831685007792,1,0
-0.28366594384389465,1,0,1.9631618735491259,2,0.350906163467008,1,2.246524658787384,-0.18570785861828024,0,1
-0.9832711786574232,0,3,-2.2127898439008016,2,-0.42204941380434013,5,0.06360647468235957,0.6923946119574484,0,1
-0.6115102412040442,0,1,0.9440819655226558,1,1.8674931813936273,4,1.2715248790659603,-0.32838458581403823,1,0
-0.6115102412040442,0,2,0.6287856771895672,1,1.8674931813936273,0,1.2296998517681028,0.7168444589454918,0,1
-0.9832711786574232,1,0,0.6452698168614257,1,1.8674931813936273,5,1.61807192733571,-1.63037261854683,0,1
-0.9832711786574232,0,1,0.36370991948334985,1,1.8674931813936273,1,1.4284738428534591,1.525809590377663,0,1
-0.28366594384389465,1,2,1.0150379323882253,1,1.8674931813936273,1,0.05690454274775228,-0.5247217868141896,0,0
-1.8928840818450863,0,1,-2.2060545162333143,3,-0.37611583642814367,4,-1.0431415173866236,-0.4472310590727144,0,1
-0.6115102412040442,1,0,1.9631618735491259,3,1.7227071803224872,3,0.21977554033354704,-1.1294781432631174,1,0
-0.28366594384389465,0,0,1.9631618735491259,3,1.6222184595251703,1,1.0972180397220548,0.45335213022178655,1,0
0.006852749255604058,0,1,1.9631618735491259,3,0.350906163467008,4,-1.0052367881578783,0.9160737043134327,1,0
-0.28366594384389465,0,2,1.9631618735491259,2,0.34269519513856095,0,0.14698856712195513,-0.7124715972192053,0,0
